"drug_chembl_id","target_uniprot_id","action_type","parent_action_type","disease_efficacy","LINK_FUNCTION","source","refresh_date"
"CHEMBL212579","Q9P0L9","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1107","Q12809","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL104","O15554","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL405821","O15554","Channel blocker","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL23832","P51788","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL327980","O08962","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL327980","O54852","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL327980","O54853","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL475534","O15554","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL103","Q9UL62","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL498270","O15554","Channel blocker","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL742","Q12879","Channel blocker","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL284348","P15385","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL185515","P55926","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL490153","P43681","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1628599","Q8NER1","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL284348","Q9WTR1","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL6966","Q99246","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL391997","O35433","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL267936","P02708","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL284348","P15387","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL284348","P63142","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1294","P15389","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL284348","Q9NSA2","Channel blocker","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL180371","O15554","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1294","Q9Z258","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1294","A8MYU2","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1294","P15385","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL517986","P78348","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL6206","Q9QX29","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL267476","Q7Z2W7","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL633","P15389","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1253475","O88703","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL9324","P16390","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL9324","Q9H2S1","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL9324","Q9WTR1","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL9324","P15388","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL3183414","Q63734","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1098","Q9Z0V1","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL45816","P54282","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL9324","P15387","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL284348","Q16322","Channel blocker","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL9324","Q6UVM4","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL339427","Q9UGI6","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL9324","P56696","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL284348","Q17ST2","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL296419","O95259","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL23","P15388","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL3785736","O75762","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL417990","Q92952","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1506485","Q13507","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL660","O15399","Channel blocker","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL660","Q12879","Channel blocker","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL134","O70507","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1407943","Q9UBN4","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL284237","Q12879","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL47244","P23416","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL558","P35499","Channel blocker","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL1376358","Q9UL62","Channel blocker","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL45816","Q13936","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL3923438","Q96D31","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL592","Q14957","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1628716","Q8K424","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1294","O95279","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL104","Q7Z2W7","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1077896","Q14524","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL313747","P42263","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL313747","P42261","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL313747","P48058","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL388824","O35433","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL139","Q9UHC3","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL139","Q9HCF6","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1397935","Q9JJZ9","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL629","P48542","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL742","Q13224","Channel blocker","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL444449","P16390","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL284348","P15388","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL23","Q99246","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1436376","Q9UL51","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1256678","Q9R244","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL284348","P22460","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL284348","Q9Z0V2","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL267476","Q14721","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL633","Q96RP8","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL211502","Q9P0L9","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL471737","Q9P1Z3","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL9324","Q12791","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL471737","O88703","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL69679","O60741","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL945","Q61143","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL69679","Q9P1Z3","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1513985","P35523","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL9324","Q9NSA2","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1256851","P22001","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL271939","Q9HCF6","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL2158814","Q12809","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1436376","Q9P1Z3","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1436376","O60741","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL3","Q62897","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1459962","Q9UBN4","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL79","P15390","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL429298","Q9Y210","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL501134","Q9UQD0","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL15848","O43497","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL15848","O14649","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL2146753","P35560","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL15848","Q9P0X4","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL332826","O43526","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL15848","O95180","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL15848","P16389","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1184349","O15399","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL47244","P46098","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL47244","O95264","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL593902","O75762","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1423","Q9P0X4","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL138921","Q8NER1","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL273264","Q96QT4","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1098240","P42261","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1318117","P46098","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL339427","P70604","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1318117","P46098","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1318117","O95264","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL339427","Q92952","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL3577296","P78348","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1628709","P20781","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL32571","Q9HCF6","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL296419","Q12809","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1551597","Q91ZR5","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1551597","A2ARP9","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL327980","O95259","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL782","P70673","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL782","Q61743","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1551597","Q8BVN3","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1551597","Q80W99","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL526","O88704","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1256759","P51798","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1256759","P51788","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1732375","O43497","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1732375","O95180","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL742","O15399","Channel blocker","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL629","P48545","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL488817","Q9EQ60","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL488817","O54898","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL284348","Q01956","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1684954","O43497","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1684954","Q9P0X4","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL525408","P70604","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1436376","Q9Y3Q4","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL23194","Q925B3","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL23194","Q8TD43","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL23194","Q7TN37","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL441472","Q8NER1","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL417990","P70604","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL267936","Q15822","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL46257","P35561","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL46257","P48050","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1729","Q12809","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL15594","Q63881","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL275528","Q13224","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL275528","O15399","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL275528","Q14957","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL275528","Q12879","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL15594","O14649","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL478523","O75311","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL478523","P48167","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL478523","P23415","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL478523","P23416","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL856","Q9HCF6","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL510780","Q923J1","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1178830","P70604","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1178830","P70605","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL79","P04775","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL415","P48542","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1459962","Q9QUQ5","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1459962","Q9UL62","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL477","Q8TD43","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL660","Q13224","Channel blocker","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL1419","Q62897","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL501134","P04775","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL501134","P15390","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL501134","Q9NY46","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL501134","P15389","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL569","Q92736","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL569","P21817","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL21731","P48542","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1184349","Q14957","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1184349","Q13224","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1184349","Q12879","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL138921","Q7Z2W7","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL284237","Q13224","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL452076","Q02294","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL284237","O15399","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL445","P48545","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL273264","Q9UHC3","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1098240","P48058","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL339427","Q9H2S1","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL6966","P22462","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL104","O94759","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL6966","P22002","Channel blocker","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL6966","Q8IZF0","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL6966","Q9ULQ1","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL6966","Q96RP8","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL6966","Q16322","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL314854","Q923J1","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL424","Q9UHC3","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1671910","P48544","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL122413","Q8NER1","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL120735","Q8NER1","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL52440","Q14957","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL120526","O14649","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL9484","O95259","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1008","P56696","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL9484","Q5JUK3","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL49035","Q17ST2","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1732375","Q9P0X4","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL49035","P15388","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL472","Q61743","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL488817","Q9Z0Y8","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL472","P70673","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL506247","Q5XXA6","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL485673","P47869","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL284348","P22462","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL284348","Q03719","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1294","Q8NCM2","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1294","P22460","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL485673","P47870","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL485673","P78334","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1294","O54982","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL485673","P14867","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1294","Q96RP8","Channel blocker","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
